split,chunk_file,mof_name,sample_name,energy_ads_corrected,n_atoms
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.025172939524054527,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.02587500959634781,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.027898360043764114,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.029999559745192528,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.03152607008814812,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0330742709338665,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.034695420414209366,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.035171568393707275,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.037197891622781754,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0384565107524395,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.04102569818496704,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.044256869703531265,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.04733622074127197,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.04749656841158867,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.04926801100373268,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.04920158162713051,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05083708092570305,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.051995549350976944,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05116304010152817,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05216063931584358,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05369691923260689,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05565464869141579,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05779634043574333,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.05960775911808014,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.06079873815178871,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.06222759932279587,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0638253390789032,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.06628616899251938,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.06637284904718399,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.06829482316970825,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0699174776673317,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0719943568110466,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0730200782418251,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.07432316988706589,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.07578849792480469,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.07700899243354797,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.07922933250665665,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0773879736661911,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.07946331053972244,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08109907060861588,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08325660973787308,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0852198377251625,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08592332899570465,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08667182922363281,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08668474853038788,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08771421760320663,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08859007060527802,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.08971832692623138,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09135212749242783,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09258220344781876,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09286224097013474,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09350979328155518,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.0937441736459732,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09485072642564774,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09646351635456085,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09649748355150223,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09816853702068329,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.09921879321336746,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10074544697999954,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10103858262300491,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10199428349733353,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10240615159273148,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10310494899749756,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1041138768196106,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10413531213998795,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10506348311901093,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10543724149465561,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10548605769872665,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10556104779243469,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10632160305976868,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10649003088474274,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10734062641859055,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10830935835838318,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.10899989306926727,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11025770753622055,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11036001145839691,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11144953221082687,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11236549913883209,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11323898285627365,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11327032744884491,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11420822143554688,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11435192078351974,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1150498017668724,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1153610572218895,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1159687489271164,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1164480671286583,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11684098839759827,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1172642633318901,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11730722337961197,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1178276315331459,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1181727796792984,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11875437945127487,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.11929625272750854,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12016282975673676,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12033001333475113,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12102895975112915,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12107864022254944,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1217527687549591,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12212132662534714,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12278316169977188,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1233159527182579,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1241951584815979,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12434554845094681,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12503403425216675,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12508144974708557,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1258302479982376,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12632855772972107,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12707634270191193,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1276894360780716,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12855088710784912,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1289648860692978,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.129752054810524,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.12994879484176636,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13054843246936798,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13057568669319153,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13122683763504028,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13131026923656464,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13175489008426666,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1322619616985321,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13260158896446228,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13329057395458221,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13303689658641815,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13344800472259521,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.1340748816728592,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13414214551448822,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13469639420509338,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13495130836963654,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13540887832641602,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13568949699401855,140
train,train_part_001.pt,JOFKIA_0.08_0,JOFKIA_0.08_0_w_CO2_3,-0.13614897429943085,140
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.12908494472503662,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.12319011986255646,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.10949523001909256,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09945409744977951,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09940192103385925,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09939710795879364,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09914033114910126,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09889101982116699,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09871049225330353,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09822843223810196,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09745973348617554,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09643708914518356,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09656409919261932,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09610775113105774,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09509015828371048,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09432128816843033,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09353531152009964,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09200596064329147,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09257741272449493,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09163465350866318,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.09012752771377563,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.08738101273775101,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.08982477337121964,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.08693879842758179,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.08519917726516724,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0829361230134964,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.08143720775842667,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.07800918072462082,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0760907307267189,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.07594248652458191,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.07429198175668716,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0708407610654831,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.07090277969837189,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.06973724812269211,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.06827355921268463,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0655360221862793,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.06737550348043442,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0650465190410614,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.06303513795137405,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.05896706134080887,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.05978422984480858,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.05783139914274216,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.05521785840392113,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.05370999127626419,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.05157295987010002,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.04968763142824173,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.04868866875767708,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.04620268940925598,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.04066000133752823,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.03806282952427864,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0328160896897316,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.031053660437464714,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0255589596927166,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.018619220703840256,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.013591879978775978,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.00859570037573576,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0051825097762048244,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.005171199794858694,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0024149599485099316,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,0.0013530199648812413,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.00037570000858977437,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.0009637500043027103,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.0020685000345110893,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.003398470114916563,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.004845949821174145,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.0051077501848340034,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.005677740089595318,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.005962749943137169,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.006000829860568047,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.006290589924901724,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.00658946018666029,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.006857600063085556,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.007413309998810291,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.007487010210752487,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.007639119867235422,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.00803782045841217,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.00894995965063572,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.009486580267548561,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.00984548032283783,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.010663120076060295,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.01081668958067894,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.011009540408849716,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.011665279977023602,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.012982060201466084,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.012772239744663239,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.013369269669055939,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.014196779578924179,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.01589478924870491,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.015947960317134857,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.017180470749735832,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.017946410924196243,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.01915479078888893,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.019263330847024918,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.020063500851392746,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.020260389894247055,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.021192170679569244,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.021824689581990242,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.022514360025525093,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.023403529077768326,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.024654120206832886,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.025204040110111237,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.025607429444789886,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.02671078033745289,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.027721859514713287,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.028957460075616837,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.030591489747166634,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.031767379492521286,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.03218007832765579,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.03229565918445587,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.032387301325798035,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.03337474912405014,363
train,train_part_001.pt,DEBWAK_0.08_1,DEBWAK_0.08_1_w_CO2_random_1,-0.0346183106303215,363
